date,address,type,WAT,risk_level,risk_description
2023-09-21,0x3a5a376aa10c46f6dc03e64839985131517d79bb,Top_TVL_Risky_Pool,378,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x066cda0cca84e9c6ed0a4ecb92aa036a9582544b,Top_TVL_Risky_Pool,369,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xeecd101725b89b66f3e04f953ae0bb647c23fb8d,Top_TVL_Risky_Pool,366,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x9e9bef94795bfe87a11a0369b4e0c3b60a6fcf2b,Top_TVL_Risky_Pool,361,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xac68931b666e086e9de380cfdb0fb5704a35dc2d,Top_TVL_Risky_Pool,354,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x11ac6af070fe1991a457c56fb85c577efe57f0e4,Top_TVL_Risky_Pool,347,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x86a53fcd199212fea44fa7e16eb1f28812be911d,Top_TVL_Risky_Pool,332,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x83f41c98d028842ccc8060b4ec7738df3eb9a2e6,Top_TVL_Risky_Pool,309,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-21,0x8076c74c5e3f5852037f31ff0093eeb8c8add8d3,Top_TVL_Risky_Pool,309,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x73fbd93bfda83b111ddc092aa3a4ca77fd30d380,Top_TVL_Risky_Pool,308,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x6cf271270662be1c4fc1b7bb7d7d7fc60cc19125,Top_TVL_Risky_Pool,294,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x6d6ba21e4c4b29ca7bfa1c344ba1e35b8dae7205,Top_TVL_Risky_Pool,284,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xa68c9c2c39176b3ee9f6359b68e853893c6ddc5a,Top_TVL_Risky_Pool,280,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x61b83edf87ea662c695439a807c386455c9e797c,Top_TVL_Risky_Pool,276,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x8005d97e993668a528008d16338b42f9e976ed0f,Top_TVL_Risky_Pool,267,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x89eb16377f3d10d39b23df7c02ae94ac3a81d389,Top_TVL_Risky_Pool,241,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x02ff5065692783374947393723dba9599e59f591,Top_TVL_Risky_Pool,240,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x4908b8977f91e2257e5260551e7dc2950b1b3877,Top_TVL_Risky_Pool,238,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xbcb24afb019be7e93ea9c43b7e22bb55d5b7f45d,Top_TVL_Risky_Pool,221,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x679d5b2d94f454c950d683d159b87aa8eae37c9e,Top_TVL_Risky_Pool,217,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x8624b3a4f29620390d06286df207f6791c243389,Top_TVL_Risky_Pool,216,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x111120a4cfacf4c78e0d6729274fd5a5ae2b1111,Top_TVL_Risky_Pool,206,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x7b86f5ca09dc00502e342b0fef5117e1c32222ce,Top_TVL_Risky_Pool,203,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x9a3321e1acd3b9f6debee5e042dd2411a1742002,Top_TVL_Risky_Pool,186,4,"The address is blacklisted based on threat intelligence or manual analysis.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0xb84cbbf09b3ed388a45cd875ebba41a20365e6e7,Top_TVL_Risky_Pool,174,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x724f8ebae58f19bc472ae57b4b24748a9f3e55c5,Top_TVL_Risky_Pool,173,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x1785113910847770290f5f840b4c74fc46451201,Top_TVL_Risky_Pool,172,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x1633b7157e7638c4d6593436111bf125ee74703f,Top_TVL_Risky_Pool,169,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xe4fae3faa8300810c835970b9187c268f55d998f,Top_TVL_Risky_Pool,165,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x4c3145cb6285eb269c37685e05ff8c6684a70ec7,Top_TVL_Risky_Pool,162,5,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xb25583e5e2db32b7fcbffe3f5e8e305c36157e54,Top_TVL_Risky_Pool,162,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk."
2023-09-21,0xc836d8dc361e44dbe64c4862d55ba041f88ddd39,Top_TVL_Risky_Pool,158,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x80f2c1e25391bbe615ef1f5ce82297fb0a624cb7,Top_TVL_Risky_Pool,146,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xeda3866f07566d9379a91a07f8d62e19c03183e0,Top_TVL_Risky_Pool,133,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x71c20e781c623c022134713ef7f78aacf0109849,Top_TVL_Risky_Pool,133,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x69c2fcae7e30b429166bd616a322e32bec036bcf,Top_TVL_Risky_Pool,126,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x4673f018cc6d401aad0402bdbf2abcbf43dd69f3,Top_TVL_Risky_Pool,124,4,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract contains some backdoor function which could mean the owner has some potentially malicious intent, please be careful of rugpull risk.; The contract contains some privileged role function which could mean some centralization risk, please be careful of rugpull risk."
2023-09-21,0x641d187b77f5c64b5b663bf32157661218c49740,Top_TVL_Risky_Pool,122,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x85e43bf8faaf04ceddcd03d6c07438b72606a988,Top_TVL_Risky_Pool,122,4,"The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0xb1f2d9678d14a74a9654ad73a43e7e60c59dc911,Top_TVL_Risky_Pool,119,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x572c9ab47977d7d909572f3b8bce076a858a8763,Top_TVL_Risky_Pool,115,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x991dcddef02b05994e0454249157d902c6299999,Top_TVL_Risky_Pool,112,4,"The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
2023-09-21,0x8d35f134b9858e88315caf0f0abdaacd814865d5,Top_TVL_Risky_Pool,111,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x485d37ca1c8d4e0b5b11b87604816a4843c079ed,Top_TVL_Risky_Pool,108,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xb12e8eb6b1f24e14381514d2f3b75e7c61487016,Top_TVL_Risky_Pool,103,5,"The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.; The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk."
2023-09-21,0x0a4e1bdfa75292a98c15870aef24bd94bffe0bd4,Top_TVL_Risky_Pool,99,4,The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x56b331c7e3d68306f26e07492125f0faa9d95343,Top_TVL_Risky_Pool,94,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0xc632f90affec7121120275610bf17df9963f181c,Top_TVL_Risky_Pool,94,4,The address is blacklisted based on threat intelligence or manual analysis.
2023-09-21,0x7bd6fabd64813c48545c9c0e312a0099d9be2540,Top_TVL_Risky_Pool,90,4,The address is blacklisted based on threat intelligence or manual analysis.; The address was marked as red alarm on: https://dappbay.bnbchain.org/red-alarm.
2023-09-21,0x3e573bf50b7625d9976fd65a8c0cdfbbc7b63a10,Top_TVL_Risky_Pool,89,4,"The contract has some scam features such as Ponzi, Honeypot or fake token, please be careful of scam risk.; The contract is unverified which always indicates some potential risks, please be careful of scam or hack risk."
